date,os_type,campaign_name,campaign_id,spend,impressions,clicks,backend_orders,backend_gmv,product,cpm,cpc,ctr,cpa_purchase,aov,backend_roi
2025-07-28,ANDROID,dhgate_product1_US_ACT&Nopay 30D_purchase_IAP_Iris_20250723,VB1tBPWQ32n5EeIO,30.65,92256,183,,,,,,,,,
2025-07-29,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,46.04,5740,1776,,,,,,,,,
2025-07-29,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,43.64,5503,1688,,,,,,,,,
2025-07-30,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,52.57,7152,2020,,,,,,,,,
2025-07-30,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,46.92,6401,1769,,,,,,,,,
2025-07-31,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,56.12,6899,1999,,,,,,,,,
2025-07-31,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,59.06,7312,2060,,,,,,,,,
2025-08-01,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,58.12,6911,1938,,,,,,,,,
2025-08-01,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,58.08,7599,2089,,,,,,,,,
2025-08-02,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,55.39,7938,1998,,,,,,,,,
2025-08-02,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,51.43,3035,925,,,,,,,,,
2025-08-03,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,55.12,8908,2437,,,,,,,,,
2025-08-03,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,57.37,3732,1075,,,,,,,,,
2025-08-04,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,11.24,1879,628,,,,,,,,,
2025-08-04,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,8.4,520,175,,,,,,,,,
2025-08-05,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,0.44,168,39,,,,,,,,,
2025-08-05,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,56.25,9434,2826,,,,,,,,,
2025-08-05,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,46.59,2807,1014,,,,,,,,,
2025-08-05,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,15.21,8039,361,,,,,,,,,
2025-08-06,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,54.55,7686,2294,,,,,,,,,
2025-08-06,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,52.14,8671,2395,,,,,,,,,
2025-08-06,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,47.07,2565,1001,,,,,,,,,
2025-08-06,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,118.81,79811,2406,,,,,,,,,
2025-08-07,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,45.01,2247,800,,,,,,,,,
2025-08-07,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,114.91,112034,2391,,,,,,,,,
2025-08-07,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,55.54,6722,2085,,,,,,,,,
2025-08-07,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,53.46,9567,2196,,,,,,,,,
2025-08-08,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,49.13,5638,1896,,,,,,,,,
2025-08-08,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,52.83,8549,2227,,,,,,,,,
2025-08-08,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,46.02,2669,1035,,,,,,,,,
2025-08-08,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,106.52,117165,2325,,,,,,,,,
2025-08-09,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,54.38,6617,2090,,,,,,,,,
2025-08-09,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,57.33,8970,2143,,,,,,,,,
2025-08-09,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,50.71,3182,1021,,,,,,,,,
2025-08-09,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,118.56,153658,2618,,,,,,,,,
2025-08-10,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,60.93,8386,2497,,,,,,,,,
2025-08-10,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,65.74,8991,1978,,,,,,,,,
2025-08-10,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,57.76,3189,1139,,,,,,,,,
2025-08-10,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,125.84,153528,2057,,,,,,,,,
2025-08-11,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,5.66,1298,317,,,,,,,,,
2025-08-11,ANDROID,dhgate_DPA_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,dHYxn6mpzo9yOH1z,81.8,45466,1176,,,,,,,,,
2025-08-11,ANDROID,dhgate_product4_US_ACT&Nopay 30D_purchase_IAP_Iris_20250728,NdSt5juaknXB8Voa,30.37,1673,636,,,,,,,,,
2025-08-11,ANDROID,dhgate_product9_US_ACT&Nopay 30D_purchase_IAP_Iris_20250805,rNUzqqOlVT1Ss0nm,36.82,6773,1862,,,,,,,,,
2025-08-11,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,52.52,3102,1033,,,,,,,,,
2025-08-12,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,123.0,6847,2422,,,,,,,,,
2025-08-12,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,0.26,35,16,,,,,,,,,
2025-08-13,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,121.41,5945,2312,,,,,,,,,
2025-08-13,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,18.04,3611,899,,,,,,,,,
2025-08-14,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,141.4,6201,2346,,,,,,,,,
2025-08-14,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,54.74,10488,2414,,,,,,,,,
2025-08-15,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,49.02,8743,1938,,,,,,,,,
2025-08-15,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,8.24,1240,333,,,,,,,,,
2025-08-15,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,149.07,5511,2112,,,,,,,,,
2025-08-16,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,164.77,5870,2262,,,,,,,,,
2025-08-16,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,54.74,9200,2075,,,,,,,,,
2025-08-16,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,25.15,5871,988,,,,,,,,,
2025-08-17,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,147.79,5433,2188,,,,,,,,,
2025-08-17,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,58.72,12235,2579,,,,,,,,,
2025-08-17,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,24.55,6871,1053,,,,,,,,,
2025-08-18,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,22.06,6018,955,,,,,,,,,
2025-08-18,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,42.22,9355,1800,,,,,,,,,
2025-08-18,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,115.79,4227,1755,,,,,,,,,
2025-08-19,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,112.33,4211,1668,,,,,,,,,
2025-08-19,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,44.61,8331,1937,,,,,,,,,
2025-08-19,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,21.89,4759,928,,,,,,,,,
2025-08-20,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,152.26,6352,2062,,,,,,,,,
2025-08-20,ANDROID,dhgate_product12_US_ACT&Nopay 30D_purchase_IAP_Iris_20250820,AHcJ4uAqlJ37zm7y,12.91,2844,633,,,,,,,,,
2025-08-20,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,39.3,9329,1606,,,,,,,,,
2025-08-20,ANDROID,dhgate_product10_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,LDtHcUkqqunvlM8X,14.49,3608,628,,,,,,,,,
2025-08-21,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,23.73,6187,961,,,,,,,,,
2025-08-21,ANDROID,dhgate_product12_US_ACT&Nopay 30D_purchase_IAP_Iris_20250820,AHcJ4uAqlJ37zm7y,57.88,11024,2344,,,,,,,,,
2025-08-21,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,149.64,7258,2158,,,,,,,,,
2025-08-22,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,149.4,5718,2056,,,,,,,,,
2025-08-22,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,4.37,1375,480,,,,,,,,,
2025-08-22,ANDROID,dhgate_product13_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,Ru9KxuXpkF5aqAfe,10.51,1975,511,,,,,,,,,
2025-08-22,ANDROID,dhgate_product12_US_ACT&Nopay 30D_purchase_IAP_Iris_20250820,AHcJ4uAqlJ37zm7y,40.69,6893,1588,,,,,,,,,
2025-08-22,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,22.85,5066,944,,,,,,,,,
2025-08-23,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,25.67,5632,1145,,,,,,,,,
2025-08-23,ANDROID,dhgate_product13_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,Ru9KxuXpkF5aqAfe,53.61,9116,2371,,,,,,,,,
2025-08-23,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,48.04,11530,3626,,,,,,,,,
2025-08-23,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,136.7,4975,1917,,,,,,,,,
2025-08-24,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,147.84,5235,2065,,,,,,,,,
2025-08-24,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,56.7,13695,3946,,,,,,,,,
2025-08-24,ANDROID,dhgate_product13_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,Ru9KxuXpkF5aqAfe,59.77,10654,2554,,,,,,,,,
2025-08-24,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,26.45,5987,1063,,,,,,,,,
2025-08-25,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,23.29,5874,1084,,,,,,,,,
2025-08-25,ANDROID,dhgate_product13_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,Ru9KxuXpkF5aqAfe,31.64,6512,1457,,,,,,,,,
2025-08-25,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,45.76,12945,3908,,,,,,,,,
2025-08-25,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,122.19,4653,1728,,,,,,,,,
2025-08-25,ANDROID,dhgate_product15_US_ACT&Nopay 30D_purchase_IAP_Iris_20250825,oyNH3jPWz3Fs9P5g,8.81,1777,462,,,,,,,,,
2025-08-26,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,116.08,4326,1611,,,,,,,,,
2025-08-26,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,50.41,13946,4072,,,,,,,,,
2025-08-26,ANDROID,dhgate_product15_US_ACT&Nopay 30D_purchase_IAP_Iris_20250825,oyNH3jPWz3Fs9P5g,49.68,9152,2192,,,,,,,,,
2025-08-26,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,21.57,5513,1052,,,,,,,,,
2025-08-27,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,30.61,7125,1299,,,,,,,,,
2025-08-27,ANDROID,dhgate_product15_US_ACT&Nopay 30D_purchase_IAP_Iris_20250825,oyNH3jPWz3Fs9P5g,34.05,6376,1452,,,,,,,,,
2025-08-27,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,48.24,13301,3928,,,,,,,,,
2025-08-27,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,12.73,2407,537,,,,,,,,,
2025-08-27,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,155.04,6173,2033,,,,,,,,,
2025-08-27,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,14.46,2888,548,,,,,,,,,
2025-08-28,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,166.24,5041,1841,,,,,,,,,
2025-08-28,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,51.72,12674,3608,,,,,,,,,
2025-08-28,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,53.31,8376,1926,,,,,,,,,
2025-08-28,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,55.71,9666,1725,,,,,,,,,
2025-08-28,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,45.3,8686,1522,,,,,,,,,
2025-08-29,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,200.01,6703,2321,,,,,,,,,
2025-08-29,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,46.17,8883,2392,,,,,,,,,
2025-08-29,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,53.61,8836,1712,,,,,,,,,
2025-08-29,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,53.71,9106,1532,,,,,,,,,
2025-08-29,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,47.82,9345,1445,,,,,,,,,
2025-08-30,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,56.9,7888,1421,,,,,,,,,
2025-08-30,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,56.28,10709,1677,,,,,,,,,
2025-08-30,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,46.88,3083,1021,,,,,,,,,
2025-08-30,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,199.62,6879,2407,,,,,,,,,
2025-08-30,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,57.36,8820,1689,,,,,,,,,
2025-08-31,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,229.83,8024,2554,,,,,,,,,
2025-08-31,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,56.1,4111,1191,,,,,,,,,
2025-08-31,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,62.27,10866,2004,,,,,,,,,
2025-08-31,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,60.8,12018,2125,,,,,,,,,
2025-08-31,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,51.12,1733,612,,,,,,,,,
2025-09-01,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,185.43,6765,2090,,,,,,,,,
2025-09-01,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,49.59,2935,930,,,,,,,,,
2025-09-01,ANDROID,dhgate_product20_US_ACT&Nopay 30D_purchase_IAP_Iris_20250901,jFEsR8HG6ir58u9U,7.78,1523,339,,,,,,,,,
2025-09-01,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,47.14,9461,1653,,,,,,,,,
2025-09-01,ANDROID,dhgate_product16_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,R4nwmWa7AVFksyam,33.79,7192,1230,,,,,,,,,
2025-09-01,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,67.29,2393,751,,,,,,,,,
2025-09-02,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,74.77,2863,1049,,,,,,,,,
2025-09-02,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,47.74,8160,1800,,,,,,,,,
2025-09-02,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,71.9,4904,1392,,,,,,,,,
2025-09-02,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,224.96,7828,2742,,,,,,,,,
2025-09-02,ANDROID,dhgate_product20_US_ACT&Nopay 30D_purchase_IAP_Iris_20250901,jFEsR8HG6ir58u9U,46.37,7201,1918,,,,,,,,,
2025-09-03,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,72.92,4379,1306,,,,,,,,,
2025-09-03,ANDROID,dhgate_product20_US_ACT&Nopay 30D_purchase_IAP_Iris_20250901,jFEsR8HG6ir58u9U,48.62,7835,1772,,,,,,,,,
2025-09-03,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,46.87,8359,1694,,,,,,,,,
2025-09-03,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,68.13,2232,872,,,,,,,,,
2025-09-03,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,219.67,6807,2482,,,,,,,,,
2025-09-04,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,233.37,8050,2696,,,,,,,,,
2025-09-04,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,72.41,4913,1346,,,,,,,,,
2025-09-04,ANDROID,dhgate_product20_US_ACT&Nopay 30D_purchase_IAP_Iris_20250901,jFEsR8HG6ir58u9U,56.98,9965,2089,,,,,,,,,
2025-09-04,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,48.17,9626,1899,,,,,,,,,
2025-09-04,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,64.55,2272,801,,,,,,,,,
2025-09-05,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,53.03,9639,1776,,,,,,,,,
2025-09-05,ANDROID,dhgate_product20_US_ACT&Nopay 30D_purchase_IAP_Iris_20250901,jFEsR8HG6ir58u9U,59.51,9912,1999,,,,,,,,,
2025-09-05,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,61.88,2395,880,,,,,,,,,
2025-09-05,ANDROID,dhgate_product3_UK&FR_ACT&Nopay 30D_purchase_IAP_Iris_20250822,HXhn6QKlWyUMQ1zS,76.59,5702,1560,,,,,,,,,
2025-09-05,ANDROID,dhgate_product21_US_ACT&Nopay 30D_purchase_IAP_Iris_20250905,kGXYLHJILNykMAMg,11.83,1894,514,,,,,,,,,
2025-09-05,ANDROID,dhgate_product3_US_ACT&Nopay 30D_purchase_IAP_Iris_20250827,TJTyybqmB5FROr4l,263.66,10033,3212,,,,,,,,,
2025-09-06,ANDROID,dhgate_product11_US_ACT&Nopay 30D_purchase_IAP_Iris_20250815,B9nx97yUEr0lJI7E,59.39,2070,806,,,,,,,,,
2025-09-06,ANDROID,dhgate_product19_US_ACT&Nopay 30D_purchase_IAP_Iris_20250811,jrtRm6qYBVNifyzY,59.24,8972,1804,,,,,,,,,
