date,os_type,campaign_name,campaign_id,spend,impressions,clicks,backend_orders,backend_gmv,product,cpm,cpc,ctr,cpa_purchase,aov,backend_roi
2026-05-30,ANDROID,dhgate_product301_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260422,uNF1ALuKQFoHzngn,92.81,3414,1536,7,320.82,product301,27.1851200937317,0.0604231770833333,0.449912126537786,13.2585714285714,45.8314285714286,3.45673957547678
2026-05-30,ANDROID,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,REqYVaM8BdMh2U81,42.25,1760,311,7,442.55,product321,24.0056818181818,0.135852090032154,0.176704545454545,6.03571428571429,63.2214285714286,10.4745562130178
2026-05-30,IOS,dhgate_product367_UK_Purchase 30D_purchase_IAP_Kelsey_20260530,B6nfe2NZpKCjpgca,0.06,4,3,0,0.0,product367,15.0,0.02,0.75,,,0.0
2026-05-30,ANDROID,dhgate_product322_US_Purchase 30D_purchase_IAP_Kelsey_20260504,UEOt0CeUKtYLfLaH,50.36,2601,330,8,237.59,product322,19.361783929258,0.152606060606061,0.126874279123414,6.295,29.69875,4.71783161239079
2026-05-30,ANDROID,dhgate_product366_UK_Purchase 30D_purchase_IAP_Kelsey_20260529,tlDSznDFDWyzbPVr,33.49,1261,457,6,112.35,product366,26.558287073751,0.0732822757111597,0.362410785091197,5.58166666666667,18.725,3.35473275604658
2026-05-30,IOS,dhgate_product366_UK_Purchase 30D_purchase_IAP_Kelsey_20260529,AuNEgf9zqO65aSdr,39.32,879,455,9,231.42,product366,44.7326507394767,0.0864175824175824,0.517633674630262,4.36888888888889,25.7133333333333,5.88555442522889
2026-05-30,IOS,dhgate_product365_US_Purchase 30D_purchase_IAP_Kelsey_20260528,gisdp4kMGc6WK5GP,50.13,1039,466,7,279.76,product365,48.2483156881617,0.107575107296137,0.448508180943215,7.16142857142857,39.9657142857143,5.58069020546579
2026-05-30,ANDROID,dhgate_product365_US_Purchase 30D_purchase_IAP_Kelsey_20260528,WNhjy86kVGDJDol3,43.58,2061,349,0,0.0,product365,21.1450752062106,0.12487106017192,0.169335274138768,,,0.0
2026-05-30,ANDROID,dhgate_product364_US_Purchase 30D_purchase_IAP_Kelsey_20260527,QXrf4REyep7GNYPS,44.07,1330,314,0,0.0,product364,33.1353383458647,0.140350318471338,0.23609022556391,,,0.0
2026-05-30,IOS,dhgate_product364_US_Purchase 30D_purchase_IAP_Kelsey_20260527,qX4oco28gDbrpBri,50.18,1005,443,7,278.84,product364,49.9303482587065,0.113273137697517,0.440796019900498,7.16857142857143,39.8342857142857,5.55679553607015
2026-05-30,ANDROID,dhgate_product359_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260523,RWeVcrW8HneV8sUj,41.95,2410,814,15,610.39,product359,17.4066390041494,0.0515356265356265,0.337759336099585,2.79666666666667,40.6926666666667,14.5504171632896
2026-05-30,IOS,dhgate_product357_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260521,secYrwGRxGvE22kr,42.68,1157,649,11,588.36,product357,36.8885047536733,0.0657627118644068,0.560933448573898,3.88,53.4872727272727,13.7853795688847
2026-05-30,IOS,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,ihMCrglFMezOy59I,50.11,4143,234,1,22.49,product321,12.0951001689597,0.214145299145299,0.056480811006517,50.11,22.49,0.448812612253043
2026-05-30,IOS,dhgate_product350_US_Purchase 30D_purchase_IAP_Kelsey_20260517,eZwoS7yMwcYqxbzm,50.58,903,451,19,616.23,product350,56.0132890365449,0.112150776053215,0.499446290143965,2.66210526315789,32.4331578947368,12.1832740213523
2026-05-30,IOS,dhgate_product340_US_Purchase 30D_purchase_IAP_Kelsey_20260516,yznk4uz7IRlNu5TH,50.22,1072,453,17,643.89,product340,46.8470149253731,0.110860927152318,0.422574626865672,2.95411764705882,37.8758823529412,12.8213859020311
2026-05-30,IOS,dhgate_product338_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260515,aiZBaGOKYFBuq0Ps,39.42,2392,1211,13,664.96,product338,16.4799331103679,0.0325516102394715,0.506270903010033,3.03230769230769,51.1507692307692,16.8685946220193
2026-05-30,ANDROID,dhgate_product337_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260513,Hi3okRpzvLX7H2oQ,50.29,5362,1753,6,291.87,product337,9.37896307348004,0.028687963491158,0.326930249906751,8.38166666666667,48.645,5.80373831775701
2026-05-30,IOS,dhgate_product337_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260513,pMbmqjxpXWy9uySH,50.16,6638,709,8,276.61,product337,7.55649291955408,0.0707475317348378,0.106809279903585,6.27,34.57625,5.51455342902711
2026-05-30,IOS,dhgate_product336_T1_Purchase 30D_purchase_IAP_Kelsey_20260512,IbA1O59ht1JcwImf,50.22,3162,469,16,539.7,product336,15.8823529411765,0.107078891257996,0.148323845667299,3.13875,33.73125,10.7467144563919
2026-05-30,ANDROID,dhgate_product332_T1_Purchase 30D_purchase_IAP_Kelsey_20260511,xRPnz3ozCwa6ycwg,50.16,7831,718,13,479.97,product332,6.40531222066147,0.0698607242339833,0.091686885455242,3.85846153846154,36.9207692307692,9.56877990430622
2026-05-30,IOS,dhgate_product326_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260506,zMf9PKJzCf4uVI7T,49.39,1319,726,10,434.44,product326,37.4450341167551,0.068030303030303,0.550416982562547,4.939,43.444,8.79611257339542
2026-05-30,ANDROID,dhgate_product351_US_Purchase 30D_purchase_IAP_Kelsey_20260518,QTLyTb1PbE3fo5hj,50.73,1844,329,4,124.41,product351,27.5108459869848,0.15419452887538,0.178416485900217,12.6825,31.1025,2.45239503252513
2026-05-31,IOS,dhgate_product317_CA_ACT&Nopay 30D_purchase_IAP_Kelsey_20260526,cvR7ymoBxgm2d26z,34.21,889,425,4,153.18,product317,38.4814398200225,0.0804941176470588,0.478065241844769,8.5525,38.295,4.4776381175095
2026-05-31,ANDROID,dhgate_product317_FR_ACT&Nopay 30D_purchase_IAP_Kelsey_20260526,zbor8ujPF081oChW,42.06,3667,1407,14,681.65,product317,11.469866375784,0.0298933901918977,0.383692391600764,3.00428571428571,48.6892857142857,16.2066096053257
2026-05-31,IOS,dhgate_product319_US_Purchase 30D_purchase_IAP_Kelsey_20260429,SGOG7us7fBY7c5lH,50.37,3795,396,14,559.46,product319,13.2727272727273,0.12719696969697,0.104347826086957,3.59785714285714,39.9614285714286,11.1070081397657
2026-05-31,IOS,dhgate_product317_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260427,H9HAtL9q0yyc4Gdy,100.3,3836,791,23,597.99,product317,26.1470281543274,0.126801517067004,0.206204379562044,4.36086956521739,25.9995652173913,5.96201395812562
2026-05-31,IOS,dhgate_product318_T1_Purchase 30D_purchase_IAP_Kelsey_20260428,mayu0PGeMJEYQhWJ,100.33,8502,699,32,1377.93,product318,11.8007527640555,0.143533619456366,0.0822159491884263,3.1353125,43.0603125,13.733977873019
2026-05-31,ANDROID,dhgate_product315_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260425,bedUOEtGfoRFbmze,50.23,6407,648,12,504.53,product315,7.83986265022632,0.0775154320987654,0.101139378804433,4.18583333333333,42.0441666666667,10.0443957794147
2026-05-31,ANDROID,dhgate_product317_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260427,tDzMEZEldS4Kei0r,50.38,2073,792,20,645.42,product317,24.3029425952726,0.0636111111111111,0.38205499276411,2.519,32.271,12.8110361254466
2026-05-31,IOS,dhgate_product314_UK_Purchase 30D_purchase_IAP_Kelsey_20260424,NmHyz3ZrSwNTmf0j,50.28,2127,334,15,468.35,product314,23.638928067701,0.150538922155689,0.157028678890456,3.352,31.2233333333333,9.3148369132856
2026-05-31,IOS,dhgate_product138_FR_ACT&Nopay 30D_purchase_IAP_Kelsey_20260403,zNcB24si9mbzBPed,100.56,11934,1267,20,722.3,product138,8.42634489693313,0.0793685872138911,0.106167253226077,5.028,36.115,7.18277645186953
2026-05-31,ANDROID,dhgate_product301_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260422,uNF1ALuKQFoHzngn,84.8,3338,1596,5,408.4,product301,25.4044337926902,0.0531328320802005,0.47813061713601,16.96,81.68,4.81603773584906
2026-05-31,IOS,dhgate_product300_T1_Purchase 30D_purchase_IAP_Kelsey_20260421,wGMfDvBHm0s02IeZ,50.2,7302,363,12,627.73,product300,6.87482881402356,0.138292011019284,0.0497124075595727,4.18333333333333,52.3108333333333,12.5045816733068
2026-05-31,ANDROID,dhgate_product148_T1_Purchase 30D_purchase_IAP_Kelsey_20260415,dVlitdxzfmXStKCR,96.53,10476,859,37,1488.23,product148,9.21439480717831,0.112374854481956,0.0819969453990073,2.60891891891892,40.2224324324324,15.4172796021962
2026-05-31,IOS,dhgate_product137_US_Purchase 30D_purchase_IAP_Kelsey_20260402,Eo7scqEETcYxo6WH,50.46,4120,238,1,35.84,product137,12.247572815534,0.212016806722689,0.0577669902912621,50.46,35.84,0.710265556876734
2026-05-31,IOS,dhgate_product121_US_Purchase 30D_purchase_IAP_Kelsey_20260222,HGuWXrsF7XcJ6CCt,50.27,3785,234,13,520.56,product121,13.2813738441215,0.21482905982906,0.0618229854689564,3.86692307692308,40.0430769230769,10.355281480008
2026-05-31,IOS,dhgate_dpa-ios_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260515,y55faIMh7doL5RvO,100.13,167652,672,4,272.75,dpa-ios,0.597249063536373,0.149002976190476,0.0040083029131773,25.0325,68.1875,2.72395885349046
2026-05-31,ANDROID,dhgate_dpa-and_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260511,M0ZXR7rklCeN7J9o,50.19,31984,1358,9,359.13,dpa-and,1.56922211105553,0.0369587628865979,0.0424587293646823,5.57666666666667,39.9033333333333,7.15540944411237
2026-05-31,ANDROID,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,REqYVaM8BdMh2U81,50.19,4124,339,4,329.99,product321,12.1702230843841,0.148053097345133,0.0822017458777886,12.5475,82.4975,6.57481570033871
2026-05-31,IOS,dhgate_product301_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260422,OG6WHvKPBaUM1wDo,50.25,7085,501,12,472.91,product301,7.0924488355681,0.100299401197605,0.0707127734650671,4.1875,39.4091666666667,9.41114427860697
2026-05-31,IOS,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,ihMCrglFMezOy59I,50.54,4749,247,13,791.93,product321,10.6422404716782,0.204615384615385,0.0520109496736155,3.88769230769231,60.9176923076923,15.6693707954096
2026-05-31,ANDROID,dhgate_product322_US_Purchase 30D_purchase_IAP_Kelsey_20260504,UEOt0CeUKtYLfLaH,50.79,3276,329,11,606.57,product322,15.503663003663,0.154376899696049,0.10042735042735,4.61727272727273,55.1427272727273,11.9427052569403
2026-05-31,ANDROID,dhgate_product368_T1_Purchase 30D_purchase_IAP_Kelsey_20260531,b3s2CGS3sMxfFWgV,11.3,680,261,1,20.58,product368,16.6176470588235,0.0432950191570881,0.383823529411765,11.3,20.58,1.8212389380531
2026-05-31,IOS,dhgate_product326_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260506,zMf9PKJzCf4uVI7T,39.36,1069,633,8,465.58,product326,36.8194574368569,0.0621800947867299,0.592142188961646,4.92,58.1975,11.8287601626016
2026-05-31,IOS,dhgate_product368_T1_Purchase 30D_purchase_IAP_Kelsey_20260531,Ta2k2BeVyS7dWN4n,16.45,679,342,2,44.05,product368,24.2268041237113,0.0480994152046784,0.503681885125184,8.225,22.025,2.67781155015198
2026-05-31,ANDROID,dhgate_product367_UK_Purchase 30D_purchase_IAP_Kelsey_20260530,AsUotp8z2P369W1o,27.74,1429,523,5,120.44,product367,19.4121763470959,0.0530401529636711,0.365990202939118,5.548,24.088,4.34174477289113
2026-05-31,IOS,dhgate_product367_UK_Purchase 30D_purchase_IAP_Kelsey_20260530,B6nfe2NZpKCjpgca,49.65,1156,577,0,0.0,product367,42.9498269896194,0.0860485268630849,0.499134948096886,,,0.0
2026-05-31,IOS,dhgate_product366_UK_Purchase 30D_purchase_IAP_Kelsey_20260529,AuNEgf9zqO65aSdr,48.36,950,442,6,140.79,product366,50.9052631578947,0.109411764705882,0.465263157894737,8.06,23.465,2.91129032258065
2026-05-31,ANDROID,dhgate_product366_UK_Purchase 30D_purchase_IAP_Kelsey_20260529,tlDSznDFDWyzbPVr,30.97,1180,366,8,280.99,product366,26.2457627118644,0.0846174863387978,0.310169491525424,3.87125,35.12375,9.07297384565709
2026-05-31,IOS,dhgate_product365_US_Purchase 30D_purchase_IAP_Kelsey_20260528,gisdp4kMGc6WK5GP,50.92,1122,442,4,220.09,product365,45.3832442067736,0.115203619909502,0.393939393939394,12.73,55.0225,4.32227022780833
2026-05-31,IOS,dhgate_product364_US_Purchase 30D_purchase_IAP_Kelsey_20260527,qX4oco28gDbrpBri,50.12,1101,441,8,360.65,product364,45.5222524977293,0.113650793650794,0.400544959128065,6.265,45.08125,7.19573024740623
2026-05-31,ANDROID,dhgate_product364_US_Purchase 30D_purchase_IAP_Kelsey_20260527,QXrf4REyep7GNYPS,50.36,1723,370,2,42.69,product364,29.2280905397562,0.136108108108108,0.214741729541497,25.18,21.345,0.847696584590945
2026-05-31,ANDROID,dhgate_product365_US_Purchase 30D_purchase_IAP_Kelsey_20260528,WNhjy86kVGDJDol3,50.06,1309,407,4,126.38,product365,38.2429335370512,0.122997542997543,0.310924369747899,12.515,31.595,2.52457051538154
2026-05-31,IOS,dhgate_product357_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260521,secYrwGRxGvE22kr,50.32,1198,675,13,451.14,product357,42.0033388981636,0.0745481481481482,0.563439065108514,3.87076923076923,34.7030769230769,8.9654213036566
2026-05-31,ANDROID,dhgate_product359_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260523,RWeVcrW8HneV8sUj,46.57,2706,944,3,117.48,product359,17.209903917221,0.0493326271186441,0.348854397634885,15.5233333333333,39.16,2.52265406914323
2026-05-31,IOS,dhgate_product336_T1_Purchase 30D_purchase_IAP_Kelsey_20260512,IbA1O59ht1JcwImf,50.18,3142,419,13,450.16,product336,15.9707192870783,0.119761336515513,0.133354551241248,3.86,34.6276923076923,8.97090474292547
2026-05-31,IOS,dhgate_product337_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260513,pMbmqjxpXWy9uySH,50.17,8572,683,20,1515.3,product337,5.8527764815679,0.0734553440702782,0.0796780214652357,2.5085,75.765,30.2033087502492
2026-05-31,ANDROID,dhgate_product337_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260513,Hi3okRpzvLX7H2oQ,42.28,4283,1685,14,446.54,product337,9.87158533738034,0.0250919881305638,0.393415830025683,3.02,31.8957142857143,10.5614947965941
2026-05-31,ANDROID,dhgate_product332_T1_Purchase 30D_purchase_IAP_Kelsey_20260511,xRPnz3ozCwa6ycwg,50.17,7745,562,5,186.02,product332,6.47772756617172,0.089270462633452,0.0725629438347321,10.034,37.204,3.70779350209288
2026-05-31,IOS,dhgate_product340_US_Purchase 30D_purchase_IAP_Kelsey_20260516,yznk4uz7IRlNu5TH,50.06,1089,506,21,662.78,product340,45.9687786960514,0.0989328063241107,0.464646464646465,2.38380952380952,31.5609523809524,13.2397123451858
2026-05-31,IOS,dhgate_product350_US_Purchase 30D_purchase_IAP_Kelsey_20260517,eZwoS7yMwcYqxbzm,50.38,853,400,17,586.77,product350,59.0621336459555,0.12595,0.468933177022274,2.96352941176471,34.5158823529412,11.6468836840016
2026-05-31,ANDROID,dhgate_product351_US_Purchase 30D_purchase_IAP_Kelsey_20260518,QTLyTb1PbE3fo5hj,50.07,1041,333,5,262.69,product351,48.0979827089337,0.15036036036036,0.319884726224784,10.014,52.538,5.24645496305173
2026-05-31,IOS,dhgate_product338_T1_ACT&Nopay 30D_purchase_IAP_Kelsey_20260515,aiZBaGOKYFBuq0Ps,33.72,2571,920,7,318.14,product338,13.1155192532089,0.0366521739130435,0.357837417347336,4.81714285714286,45.4485714285714,9.43475682087782
2026-06-01,ANDROID,dhgate_product315_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260425,bedUOEtGfoRFbmze,48.39,5659,705,11,452.21,product315,8.5509807386464,0.0686382978723404,0.124580314543206,4.39909090909091,41.11,9.34511262657574
2026-06-01,ANDROID,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,REqYVaM8BdMh2U81,50.1,2854,353,4,122.64,product321,17.5543097407148,0.141926345609065,0.123686054660126,12.525,30.66,2.44790419161677
2026-06-01,IOS,dhgate_product319_US_Purchase 30D_purchase_IAP_Kelsey_20260429,SGOG7us7fBY7c5lH,50.66,3131,432,28,1054.0,product319,16.1801341424465,0.117268518518519,0.137975087831364,1.80928571428571,37.6428571428571,20.8053691275168
2026-06-01,IOS,dhgate_product318_T1_Purchase 30D_purchase_IAP_Kelsey_20260428,mayu0PGeMJEYQhWJ,100.57,6786,759,52,2429.26,product318,14.8202180960802,0.132503293807642,0.11184792219275,1.93403846153846,46.7165384615385,24.1549169732525
2026-06-01,IOS,dhgate_product317_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260427,H9HAtL9q0yyc4Gdy,100.58,3621,867,16,520.36,product317,27.7768572217619,0.1160092272203,0.23943661971831,6.28625,32.5225,5.17359315967389
2026-06-01,ANDROID,dhgate_product317_UK_ACT&Nopay 30D_purchase_IAP_Kelsey_20260427,tDzMEZEldS4Kei0r,42.27,1753,670,20,790.23,product317,24.1129492298916,0.063089552238806,0.382201939532231,2.1135,39.5115,18.694819020582
2026-06-01,ANDROID,dhgate_product317_FR_ACT&Nopay 30D_purchase_IAP_Kelsey_20260526,zbor8ujPF081oChW,45.44,4496,1684,17,793.39,product317,10.1067615658363,0.0269833729216152,0.374555160142349,2.67294117647059,46.67,17.4601672535211
2026-06-01,IOS,dhgate_product317_CA_ACT&Nopay 30D_purchase_IAP_Kelsey_20260526,cvR7ymoBxgm2d26z,22.91,708,308,0,0.0,product317,32.3587570621469,0.0743831168831169,0.435028248587571,,,0.0
2026-06-01,IOS,dhgate_product314_UK_Purchase 30D_purchase_IAP_Kelsey_20260424,NmHyz3ZrSwNTmf0j,50.34,2015,353,12,391.19,product314,24.9826302729529,0.142606232294618,0.175186104218362,4.195,32.5991666666667,7.7709574890743
2026-06-01,IOS,dhgate_product321_US_Purchase 30D_purchase_IAP_Kelsey_20260502,ihMCrglFMezOy59I,50.03,4521,218,8,321.21,product321,11.0661358106614,0.229495412844037,0.0482194204821942,6.25375,40.15125,6.4203477913252
2026-06-01,ANDROID,dhgate_product301_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260422,uNF1ALuKQFoHzngn,85.52,3482,1617,12,595.83,product301,24.5605973578403,0.0528880643166357,0.464388282596209,7.12666666666667,49.6525,6.96714218896165
2026-06-01,IOS,dhgate_product300_T1_Purchase 30D_purchase_IAP_Kelsey_20260421,wGMfDvBHm0s02IeZ,50.27,4903,358,15,564.42,product300,10.2529063838466,0.140418994413408,0.0730165204976545,3.35133333333333,37.628,11.2277700417744
2026-06-01,ANDROID,dhgate_product148_T1_Purchase 30D_purchase_IAP_Kelsey_20260415,dVlitdxzfmXStKCR,100.5,11020,952,11,479.43,product148,9.11978221415608,0.105567226890756,0.0863883847549909,9.13636363636364,43.5845454545455,4.77044776119403
2026-06-01,IOS,dhgate_product138_FR_ACT&Nopay 30D_purchase_IAP_Kelsey_20260403,zNcB24si9mbzBPed,100.27,8512,1320,55,2454.9,product138,11.7798402255639,0.0759621212121212,0.155075187969925,1.82309090909091,44.6345454545454,24.4828961803132
2026-06-01,IOS,dhgate_product137_US_Purchase 30D_purchase_IAP_Kelsey_20260402,Eo7scqEETcYxo6WH,50.11,3741,226,17,839.89,product137,13.3948142207966,0.221725663716814,0.0604116546377974,2.94764705882353,49.4052941176471,16.7609259628817
2026-06-01,IOS,dhgate_product121_US_Purchase 30D_purchase_IAP_Kelsey_20260222,HGuWXrsF7XcJ6CCt,50.1,3628,231,8,380.39,product121,13.8092613009923,0.216883116883117,0.0636714443219405,6.2625,47.54875,7.59261477045908
2026-06-01,IOS,dhgate_dpa-ios_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260515,y55faIMh7doL5RvO,100.14,160734,1111,9,338.12,dpa-ios,0.623016909925716,0.0901350135013501,0.0069120410118581,11.1266666666667,37.5688888888889,3.37647293788696
2026-06-01,ANDROID,dhgate_dpa-and_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260511,M0ZXR7rklCeN7J9o,50.25,41874,1134,8,363.52,dpa-and,1.20002865740077,0.0443121693121693,0.0270812437311936,6.28125,45.44,7.23422885572139
2026-06-01,IOS,dhgate_product301_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260422,OG6WHvKPBaUM1wDo,50.08,6878,488,9,287.11,product301,7.28118639139285,0.102622950819672,0.0709508578075022,5.56444444444444,31.9011111111111,5.73302715654952
2026-06-01,IOS,dhgate_product326_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260506,zMf9PKJzCf4uVI7T,44.05,1236,742,13,528.61,product326,35.6391585760518,0.059366576819407,0.600323624595469,3.38846153846154,40.6623076923077,12.000227014756
2026-06-01,ANDROID,dhgate_product322_US_Purchase 30D_purchase_IAP_Kelsey_20260504,UEOt0CeUKtYLfLaH,50.29,2356,339,7,240.78,product322,21.3455008488964,0.14834808259587,0.143887945670628,7.18428571428571,34.3971428571429,4.7878305826208
2026-06-01,IOS,dhgate_product336_T1_Purchase 30D_purchase_IAP_Kelsey_20260512,IbA1O59ht1JcwImf,50.2,2842,492,19,786.7,product336,17.6636171710063,0.102032520325203,0.173117522871217,2.6421052631579,41.4052631578947,15.6713147410359
2026-06-01,ANDROID,dhgate_product332_T1_Purchase 30D_purchase_IAP_Kelsey_20260511,xRPnz3ozCwa6ycwg,48.69,8093,740,15,422.53,product332,6.01631039169653,0.0657972972972973,0.0914370443593229,3.246,28.1686666666667,8.67796262066133
2026-06-01,IOS,dhgate_product369_US_ACT&Nopay 30D_purchase_IAP_Kelsey_20260601,c3VF4BRyeEfmmeHV,12.72,553,227,0,0.0,product369,23.001808318264,0.0560352422907489,0.410488245931284,,,0.0
2026-06-01,IOS,dhgate_product368_T1_Purchase 30D_purchase_IAP_Kelsey_20260531,Ta2k2BeVyS7dWN4n,26.57,1234,573,4,183.56,product368,21.5316045380875,0.046369982547993,0.464343598055105,6.6425,45.89,6.90854347007904
2026-06-01,ANDROID,dhgate_product368_T1_Purchase 30D_purchase_IAP_Kelsey_20260531,b3s2CGS3sMxfFWgV,38.66,2410,707,5,183.09,product368,16.0414937759336,0.0546817538896747,0.293360995850622,7.732,36.618,4.73590274185204
2026-06-01,ANDROID,dhgate_product367_UK_Purchase 30D_purchase_IAP_Kelsey_20260530,AsUotp8z2P369W1o,35.93,1855,586,5,269.04,product367,19.3692722371968,0.0613139931740614,0.315902964959569,7.186,53.808,7.48789312552185
